CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
715815783,Existing Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,29,3,2,2,3429.0,0,3429.0,0.637,4591,85,0.771,0.0
719971458,Existing Customer,49,M,5,Graduate,Single,$80K - $120K,Blue,41,2,3,2,5275.0,1490,3785.0,0.533,4213,74,1.114,0.282
718039683,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096
720666333,Existing Customer,36,M,3,Unknown,Married,$120K +,Blue,24,6,3,2,24577.0,0,24577.0,0.75,1897,39,0.393,0.0
719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516.0,2165,32351.0,0.837,1672,32,0.524,0.063
708338958,Existing Customer,58,F,1,Graduate,Single,Less than $40K,Blue,36,5,1,1,3173.0,1713,1460.0,0.609,3797,75,0.786,0.54
718979733,Existing Customer,52,M,5,Unknown,Single,$60K - $80K,Blue,36,2,3,2,23712.0,2195,21517.0,0.754,16258,115,0.855,0.093
709214358,Existing Customer,39,F,3,Graduate,Divorced,Unknown,Blue,30,3,3,2,2420.0,1422,998.0,0.731,1362,24,0.714,0.588
772404633,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Silver,39,1,1,2,34516.0,1118,33398.0,0.671,7734,74,0.609,0.032
711832533,Existing Customer,42,M,3,High School,Single,$80K - $120K,Silver,32,3,3,3,34516.0,1396,33120.0,0.688,3748,62,0.938,0.04
710930508,Existing Customer,37,M,3,Uneducated,Single,$60K - $80K,Blue,36,5,2,0,22352.0,2517,19835.0,3.355,1350,24,1.182,0.113
718489608,Existing Customer,50,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,2433.0,1948,485.0,0.752,4668,69,0.643,0.801
717016833,Existing Customer,39,M,4,Uneducated,Married,$80K - $120K,Blue,27,6,4,2,1438.3,0,1438.3,0.797,4282,69,0.725,0.0
788684508,Existing Customer,36,M,4,Uneducated,Married,$80K - $120K,Blue,25,4,3,3,5846.0,1732,4114.0,0.611,2056,41,0.64,0.296
715537383,Existing Customer,46,M,3,College,Single,$120K +,Blue,30,5,1,2,27378.0,1893,25485.0,0.432,3934,78,0.592,0.069
712025958,Existing Customer,42,M,4,Uneducated,Married,$80K - $120K,Silver,35,1,2,3,34516.0,1420,33096.0,0.848,14672,110,0.803,0.041
813961233,Existing Customer,30,M,0,Unknown,Single,$80K - $120K,Blue,25,5,2,2,4237.0,1676,2561.0,0.786,2465,88,0.725,0.396
720887058,Existing Customer,51,F,1,Unknown,Married,Unknown,Blue,35,1,2,3,3668.0,0,3668.0,0.655,4753,87,0.812,0.0
771336783,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759.0,1345,414.0,0.61,4351,81,0.688,0.765
780034083,Existing Customer,48,F,3,High School,Married,$40K - $60K,Blue,38,3,2,2,2151.0,0,2151.0,0.763,4604,86,0.72,0.0
779032308,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,27,4,2,3,4964.0,2316,2648.0,0.793,3279,66,0.941,0.467
711264033,Existing Customer,47,M,3,Doctorate,Divorced,$40K - $60K,Blue,36,4,2,3,4786.0,1516,3270.0,0.94,4973,74,0.85,0.317
804434058,Existing Customer,47,M,1,College,Married,$60K - $80K,Silver,42,6,4,2,27437.0,0,27437.0,0.872,4660,79,0.681,0.0
708606633,Attrited Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0
718899708,Existing Customer,55,F,1,College,Married,Unknown,Blue,36,6,3,2,17642.0,1846,15796.0,0.72,2148,54,0.862,0.105
714106833,Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Blue,47,6,3,1,5225.0,2290,2935.0,0.962,4239,69,0.683,0.438
709219533,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,41,3,1,0,2480.0,1351,1129.0,0.522,1359,36,0.565,0.545
715958583,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,43,1,2,2,2041.0,1158,883.0,0.563,3588,63,0.432,0.567
713445183,Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,26,4,3,2,4008.0,1841,2167.0,1.504,2794,58,1.148,0.459
715941633,Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.718,3800,69,0.533,0.0
771488583,Existing Customer,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0,3569.0,0.706,4186,72,0.636,0.0
713512308,Attrited Customer,50,F,0,Graduate,Single,Less than $40K,Blue,41,2,3,1,3423.0,0,3423.0,0.505,2229,45,0.406,0.0
712120608,Attrited Customer,35,M,3,College,Married,$80K - $120K,Blue,27,3,2,3,3575.0,1884,1691.0,0.384,861,15,1.5,0.527
711181608,Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,40,3,2,3,1606.0,0,1606.0,0.824,4129,68,0.744,0.0
718848183,Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129
719773158,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,3,0,29738.0,2370,27368.0,0.806,14270,97,0.902,0.08
719998233,Existing Customer,40,M,3,Unknown,Married,$120K +,Silver,30,6,3,2,34516.0,964,33552.0,0.521,2922,71,0.775,0.028
715596783,Existing Customer,29,F,1,Uneducated,Married,Less than $40K,Blue,18,3,3,3,1895.0,1146,749.0,0.685,4333,72,0.714,0.605
788327358,Existing Customer,61,M,1,Graduate,Single,Unknown,Blue,54,1,1,3,9070.0,2097,6973.0,0.801,8440,102,0.7,0.231
709611183,Attrited Customer,41,F,3,High School,Married,Less than $40K,Blue,31,3,3,3,3952.0,0,3952.0,1.002,8241,82,0.952,0.0
720874983,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Silver,37,1,2,1,34516.0,0,34516.0,0.814,8736,97,0.702,0.0
719372583,Existing Customer,57,M,3,Graduate,Single,$120K +,Blue,36,2,2,1,17268.0,1197,16071.0,0.637,4077,90,0.698,0.069
715358283,Existing Customer,57,F,2,Uneducated,Married,Less than $40K,Blue,46,2,3,2,2129.0,1139,990.0,1.025,4509,73,0.825,0.535
712378983,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127
721398858,Existing Customer,43,M,2,Unknown,Single,$120K +,Blue,34,5,3,4,33913.0,0,33913.0,0.901,4160,76,0.9,0.0
715798608,Existing Customer,45,F,4,Graduate,Married,$40K - $60K,Blue,34,4,4,2,4244.0,1066,3178.0,0.606,4016,89,0.854,0.251
711673983,Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,36,3,1,2,18721.0,1568,17153.0,0.788,4537,81,0.8,0.084
710376708,Existing Customer,50,F,5,Uneducated,Single,Less than $40K,Blue,33,4,3,3,2837.0,1377,1460.0,0.564,3928,54,0.8,0.485
821370858,Existing Customer,39,M,1,Graduate,Married,$40K - $60K,Blue,35,5,3,4,6690.0,1884,4806.0,0.791,1734,39,0.625,0.282
720933408,Existing Customer,56,F,2,Uneducated,Unknown,Less than $40K,Blue,36,3,1,2,8438.0,1825,6613.0,0.589,4798,89,0.712,0.216
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745.0,1270,3475.0,0.93,1519,31,0.938,0.268
758642733,Existing Customer,48,F,1,Graduate,Single,Less than $40K,Blue,41,5,1,1,1860.0,1054,806.0,0.963,5163,73,0.973,0.567
719293533,Existing Customer,30,M,1,College,Single,Unknown,Blue,13,3,3,3,21590.0,2517,19073.0,0.813,2567,70,0.795,0.117
714187533,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24
741517458,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,42,2,4,3,2575.0,2517,58.0,0.31,1874,40,0.739,0.977
716273133,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,3,1593.0,0,1593.0,0.61,4853,78,0.592,0.0
712303908,Existing Customer,47,F,4,College,Married,Less than $40K,Blue,38,3,1,2,2633.0,1924,709.0,0.806,3407,66,0.535,0.731
769587258,Existing Customer,38,M,3,College,Single,$60K - $80K,Silver,32,4,2,2,30082.0,1671,28411.0,0.707,15240,126,0.8,0.056
721004133,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25,6,2,2,1438.3,538,900.3,0.675,4093,73,0.659,0.374
715199808,Existing Customer,39,F,3,Graduate,Unknown,Unknown,Silver,30,6,3,5,33905.0,2070,31835.0,0.685,15335,99,0.768,0.061
708145908,Existing Customer,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906.0,2185,2721.0,0.66,3999,71,1.088,0.445
779422458,Existing Customer,31,F,1,Unknown,Divorced,Less than $40K,Blue,13,2,2,3,3533.0,1206,2327.0,0.859,16339,120,0.579,0.341
708563433,Attrited Customer,65,F,0,High School,Single,Unknown,Blue,56,3,6,3,5894.0,477,5417.0,1.015,1616,32,0.455,0.081
767753958,Existing Customer,37,M,3,Graduate,Unknown,$40K - $60K,Blue,31,6,1,2,8504.0,1956,6548.0,0.963,1881,51,0.417,0.23
778832883,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,28,1,3,1,8257.0,961,7296.0,0.741,13769,104,0.857,0.116
719068683,Existing Customer,52,F,1,High School,Married,$40K - $60K,Blue,36,5,1,2,3136.0,1864,1272.0,0.693,1036,25,0.25,0.594
780688383,Existing Customer,35,M,1,Graduate,Unknown,$80K - $120K,Blue,24,4,2,3,21114.0,0,21114.0,0.697,3534,56,1.0,0.0
711323283,Attrited Customer,57,M,2,Uneducated,Married,$60K - $80K,Blue,41,3,3,2,2527.0,1030,1497.0,0.714,2767,43,0.387,0.408
712414908,Existing Customer,45,F,4,Unknown,Married,Unknown,Blue,37,4,2,1,3241.0,0,3241.0,0.629,4992,80,0.739,0.0
710691633,Existing Customer,58,F,1,High School,Married,Less than $40K,Blue,43,4,1,4,1957.0,1152,805.0,0.899,4546,78,0.5,0.589
708924783,Existing Customer,43,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,1,0,5506.0,2129,3377.0,0.705,4024,62,0.55,0.387
710801133,Existing Customer,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,6,1,2,8581.0,2326,6255.0,1.226,2513,63,0.615,0.271
795810633,Existing Customer,65,M,0,Uneducated,Married,Unknown,Blue,56,3,3,2,10144.0,1295,8849.0,0.758,1234,24,1.182,0.128
720706008,Existing Customer,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436
749722908,Existing Customer,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700.0,1346,9354.0,0.639,4054,68,0.7,0.126
717722958,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,1,3,2,4654.0,1349,3305.0,0.81,4277,71,0.69,0.29
812534958,Existing Customer,40,F,3,High School,Married,$40K - $60K,Silver,34,2,2,2,19000.0,1568,17432.0,0.688,8443,97,0.865,0.083
714076683,Attrited Customer,29,F,0,College,Married,Less than $40K,Blue,19,2,1,2,3261.0,2517,744.0,0.636,2461,54,0.742,0.772
708476808,Existing Customer,54,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058
788811558,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,35,1,3,3,1959.0,1022,937.0,0.78,7847,65,0.857,0.522
772569033,Existing Customer,44,M,0,High School,Divorced,$80K - $120K,Blue,34,5,2,2,5293.0,1236,4057.0,0.848,4572,90,0.8,0.234
711836733,Existing Customer,43,M,3,Graduate,Single,$120K +,Blue,31,3,3,3,1438.3,0,1438.3,0.663,1867,45,0.875,0.0
717013383,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,43,4,3,4,31258.0,1518,29740.0,0.917,2866,53,0.893,0.049
710357208,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,2,3,2,8561.0,915,7646.0,0.637,7341,79,0.491,0.107
808732458,Existing Customer,48,M,3,Unknown,Married,$120K +,Blue,43,5,3,0,6626.0,1558,5068.0,1.02,2838,49,1.333,0.235
716009883,Existing Customer,41,F,1,Graduate,Single,$40K - $60K,Blue,28,1,3,1,8482.0,585,7897.0,0.624,4245,74,0.897,0.069
714894708,Attrited Customer,53,M,1,Uneducated,Unknown,$120K +,Blue,45,4,4,2,23958.0,2517,21441.0,0.702,2777,45,0.552,0.105
710136258,Attrited Customer,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806.0,0,1806.0,0.983,2833,43,0.654,0.0
718042383,Existing Customer,38,M,1,Uneducated,Unknown,$40K - $60K,Blue,18,3,3,3,3523.0,1379,2144.0,0.71,15108,118,0.71,0.391
719912808,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,39,3,3,4,14973.0,0,14973.0,0.706,4288,72,0.6,0.0
778716783,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,32,1,2,1,11552.0,1970,9582.0,0.705,7180,96,0.548,0.171
717928308,Existing Customer,40,F,1,Uneducated,Single,Less than $40K,Silver,34,5,2,2,13669.0,1774,11895.0,0.653,15772,130,0.625,0.13
709339758,Existing Customer,43,M,3,Unknown,Single,$120K +,Blue,30,4,2,3,11926.0,1766,10160.0,0.875,3778,84,0.75,0.148
712643358,Existing Customer,59,F,0,High School,Married,Less than $40K,Blue,49,6,2,4,2833.0,1609,1224.0,0.78,1335,23,1.3,0.568
711082908,Existing Customer,44,M,4,Uneducated,Single,$80K - $120K,Blue,31,3,2,3,19719.0,1303,18416.0,0.91,8385,97,0.565,0.066
711232608,Attrited Customer,47,F,5,High School,Single,Less than $40K,Blue,36,2,3,2,1636.0,0,1636.0,0.694,2235,35,0.591,0.0
712064358,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,36,6,3,4,2507.0,1544,963.0,0.906,1999,34,0.789,0.616
718950483,Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Blue,48,3,3,2,12423.0,1910,10513.0,0.405,1208,38,0.357,0.154
711851583,Existing Customer,50,M,2,Graduate,Married,$120K +,Blue,42,6,2,1,8220.0,1015,7205.0,1.063,4794,77,0.878,0.123
715249533,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,36,3,2,2,3375.0,0,3375.0,0.629,13992,103,0.807,0.0
767564358,Existing Customer,47,F,5,Doctorate,Married,$40K - $60K,Blue,40,6,1,1,4748.0,1008,3740.0,0.484,3197,70,0.707,0.212
767058183,Existing Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3424.0,1333,2091.0,0.667,4485,61,0.694,0.389
719706483,Existing Customer,33,M,3,High School,Married,$120K +,Blue,20,6,3,2,27499.0,1188,26311.0,0.544,2202,46,0.394,0.043
715445883,Existing Customer,40,F,2,Graduate,Married,Unknown,Blue,29,5,2,2,18862.0,2105,16757.0,0.832,4449,86,0.686,0.112
714606558,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665
711461658,Existing Customer,47,M,1,High School,Married,$40K - $60K,Blue,29,5,3,2,3291.0,1197,2094.0,0.672,3228,82,0.708,0.364
788813658,Existing Customer,62,F,0,Graduate,Single,Unknown,Blue,45,2,2,3,10503.0,0,10503.0,0.886,4755,88,0.725,0.0
721428333,Existing Customer,47,F,3,Unknown,Unknown,Less than $40K,Blue,34,4,2,1,8109.0,541,7568.0,0.958,3609,77,0.604,0.067
711746133,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,37,4,3,2,32563.0,0,32563.0,1.013,9220,81,0.884,0.0
720152058,Existing Customer,42,F,1,Doctorate,Single,Less than $40K,Blue,35,5,1,3,2725.0,2444,281.0,0.959,4965,85,0.809,0.897
716269308,Existing Customer,56,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,2,2836.0,1362,1474.0,0.661,4192,90,0.731,0.48
712070208,Existing Customer,61,F,1,College,Single,Unknown,Blue,50,4,4,1,6673.0,2458,4215.0,0.625,4141,82,0.547,0.368
821752908,Existing Customer,53,M,2,High School,Single,$60K - $80K,Blue,49,2,3,2,4142.0,2252,1890.0,0.714,15078,117,0.746,0.544
713535033,Existing Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,3,3,2,22243.0,1377,20866.0,0.567,3200,91,0.717,0.062
713000058,Existing Customer,51,F,3,Graduate,Married,$40K - $60K,Silver,44,4,2,3,16406.0,0,16406.0,0.627,4075,75,0.63,0.0
789791808,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,32,2,2,2,7139.0,1512,5627.0,1.106,14802,112,0.75,0.212
711481533,Existing Customer,39,M,1,High School,Divorced,$60K - $80K,Blue,33,5,3,3,5926.0,1251,4675.0,0.944,1316,28,1.154,0.211
712816833,Existing Customer,56,F,0,High School,Married,Unknown,Blue,48,4,1,2,4203.0,1965,2238.0,0.441,1425,32,0.778,0.468
710090958,Existing Customer,51,M,3,College,Married,$80K - $120K,Blue,40,6,3,3,1844.0,1232,612.0,0.588,4182,71,0.651,0.668
712552608,Attrited Customer,46,F,3,Graduate,Married,Less than $40K,Blue,34,3,3,1,1438.3,0,1438.3,0.714,2658,43,0.654,0.0
716606733,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,2,3,3043.0,2054,989.0,0.735,4833,85,0.667,0.675
716549058,Existing Customer,45,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,3111.0,2290,821.0,1.612,1998,41,0.464,0.736
751350558,Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,50,3,2,2,1609.0,0,1609.0,0.669,4770,85,0.7,0.0
713295183,Existing Customer,48,M,2,Graduate,Divorced,$80K - $120K,Blue,29,6,2,3,24446.0,1854,22592.0,0.782,3897,75,0.786,0.076
808281483,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,41,2,3,3,2665.0,2157,508.0,0.637,4249,76,1.235,0.809
775152708,Attrited Customer,49,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,39,2,3,4,20769.0,901,19868.0,0.371,1835,43,0.72,0.043
711781233,Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,45,6,1,3,1882.0,0,1882.0,0.8,5221,87,0.891,0.0
718227033,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30,3,1,2,5951.0,1702,4249.0,1.264,2565,53,0.71,0.286
712624383,Existing Customer,52,M,4,College,Single,$80K - $120K,Silver,41,1,1,2,34516.0,1701,32815.0,0.715,7707,99,0.5,0.049
789777408,Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442.0,1428,14.0,0.496,1134,26,0.238,0.99
818929158,Existing Customer,36,M,2,Doctorate,Single,$40K - $60K,Blue,31,3,3,2,11558.0,0,11558.0,0.545,2220,53,0.828,0.0
711029358,Existing Customer,41,F,4,Unknown,Single,Less than $40K,Blue,36,2,3,2,2470.0,1566,904.0,0.811,5011,61,0.743,0.634
710436108,Existing Customer,41,M,4,High School,Unknown,$40K - $60K,Blue,29,5,4,2,3600.0,746,2854.0,0.824,4184,61,0.694,0.207
714435408,Existing Customer,57,M,3,High School,Single,$80K - $120K,Blue,38,4,3,1,12663.0,1028,11635.0,0.791,3297,54,0.688,0.081
718811058,Existing Customer,40,M,3,Unknown,Married,$80K - $120K,Blue,36,6,2,2,5014.0,1887,3127.0,0.806,4391,66,0.571,0.376
771212508,Existing Customer,34,F,2,Unknown,Single,Less than $40K,Blue,21,6,3,4,6131.0,1270,4861.0,0.913,2825,93,0.824,0.207
710544033,Existing Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,3,9437.0,2024,7413.0,0.664,4715,78,0.696,0.214
714960408,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,34,4,3,1,1605.0,890,715.0,0.742,2722,45,0.5,0.555
712753758,Existing Customer,57,F,1,High School,Single,Less than $40K,Blue,41,4,4,3,2442.0,1699,743.0,0.639,4313,75,0.562,0.696
711840408,Existing Customer,64,M,0,College,Married,Less than $40K,Blue,55,5,3,4,2492.0,1424,1068.0,0.485,1375,30,0.364,0.571
712137033,Existing Customer,52,F,2,College,Married,Unknown,Blue,45,5,1,2,2737.0,1719,1018.0,0.657,4725,63,0.615,0.628
714943233,Existing Customer,49,M,2,Doctorate,Married,$40K - $60K,Blue,31,2,2,2,1915.0,1545,370.0,0.775,3911,80,0.778,0.807
789125733,Existing Customer,38,F,4,Doctorate,Married,Less than $40K,Blue,26,4,2,4,4002.0,1402,2600.0,0.579,2114,53,0.514,0.35
708103608,Existing Customer,52,M,1,High School,Single,$60K - $80K,Blue,45,1,5,1,11898.0,2517,9381.0,0.745,15798,128,0.73,0.212
710516283,Existing Customer,50,M,1,High School,Single,$120K +,Blue,37,4,1,4,9758.0,1792,7966.0,0.626,4134,60,0.765,0.184
714413283,Existing Customer,46,M,3,Unknown,Married,$80K - $120K,Blue,40,6,1,1,10879.0,860,10019.0,0.974,4629,69,0.725,0.079
715379133,Existing Customer,51,F,1,College,Single,Less than $40K,Blue,36,4,4,2,1737.0,1145,592.0,0.809,1954,42,1.333,0.659
824816358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,32,2,3,2,3277.0,0,3277.0,0.84,14252,127,0.649,0.0
710135058,Existing Customer,56,M,1,Graduate,Married,$80K - $120K,Blue,44,3,1,0,9078.0,1501,7577.0,0.51,1543,34,0.545,0.165
797150733,Attrited Customer,44,M,3,Unknown,Single,$40K - $60K,Blue,38,5,2,2,1643.0,0,1643.0,0.6,1754,39,0.56,0.0
812453283,Existing Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,37,2,2,3,3161.0,1788,1373.0,0.865,13692,117,0.828,0.566
709265208,Existing Customer,47,F,4,Graduate,Single,Less than $40K,Blue,37,4,3,2,1438.3,780,658.3,0.66,4422,59,0.844,0.542
719493858,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,43,5,2,2,8203.0,654,7549.0,0.588,2910,63,0.909,0.08
718164858,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,34,5,3,2,2021.0,1281,740.0,0.847,4642,97,0.672,0.634
713923233,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,2790.0,2185,605.0,0.671,3392,86,0.755,0.783
709275558,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,44,6,3,2,7866.0,0,7866.0,0.76,4238,55,0.719,0.0
716871633,Existing Customer,49,M,1,Uneducated,Single,$120K +,Blue,38,2,2,3,12055.0,1858,10197.0,0.645,7222,93,0.5,0.154
796170933,Existing Customer,57,M,2,Uneducated,Single,$80K - $120K,Blue,51,6,2,4,30622.0,0,30622.0,1.329,3600,66,0.784,0.0
789833583,Existing Customer,57,F,4,High School,Married,$40K - $60K,Blue,47,5,2,4,6803.0,1332,5471.0,0.809,1476,30,0.579,0.196
717502083,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314.0,0,6314.0,0.903,2718,44,0.63,0.0
789247458,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,2,3,2801.0,1472,1329.0,1.027,2467,54,0.8,0.526
714048783,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,36,6,3,0,8026.0,2202,5824.0,0.586,4072,72,0.6,0.274
715278708,Existing Customer,55,M,2,Unknown,Single,$60K - $80K,Blue,36,5,3,1,1594.0,927,667.0,0.985,3851,65,0.806,0.582
711817158,Existing Customer,30,M,2,College,Divorced,$40K - $60K,Blue,22,3,3,4,3143.0,1075,2068.0,0.643,2510,57,0.629,0.342
789344358,Existing Customer,57,F,1,Unknown,Married,Less than $40K,Blue,47,4,1,3,3416.0,2468,948.0,0.598,1536,42,0.556,0.722
789339633,Existing Customer,51,M,2,Uneducated,Divorced,$120K +,Blue,41,4,2,3,30560.0,0,30560.0,0.721,3736,55,0.719,0.0
713057658,Existing Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,36,5,1,4,3968.0,935,3033.0,0.649,4128,72,0.674,0.236
718299933,Existing Customer,42,M,3,High School,Married,$40K - $60K,Blue,30,3,3,4,4333.0,739,3594.0,0.69,15903,100,0.754,0.171
714103908,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,36,4,2,2,2778.0,743,2035.0,0.812,4515,74,0.51,0.267
817663908,Existing Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,42,5,3,3,5903.0,1335,4568.0,0.914,1137,27,0.929,0.226
709288383,Existing Customer,32,M,2,Graduate,Divorced,$80K - $120K,Blue,26,5,1,3,29961.0,789,29172.0,0.833,2337,69,0.605,0.026
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378.0,1069,2309.0,0.581,1285,16,0.333,0.316
720185058,Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,4,4267.0,0,4267.0,0.862,1067,23,0.769,0.0
720971358,Existing Customer,59,M,0,High School,Single,$80K - $120K,Blue,47,5,3,3,26812.0,1491,25321.0,0.679,14838,110,0.642,0.056
779135808,Existing Customer,56,F,2,Doctorate,Single,$40K - $60K,Blue,38,5,1,4,3609.0,1026,2583.0,0.67,4318,81,0.588,0.284
708688608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,48,5,3,1,3140.0,1985,1155.0,1.346,1626,41,0.864,0.632
708219858,Existing Customer,39,M,2,Graduate,Single,$40K - $60K,Blue,26,6,3,2,6423.0,0,6423.0,1.051,4295,70,0.795,0.0
720565458,Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,17306.0,0,17306.0,0.4,6205,65,0.806,0.0
778465533,Existing Customer,54,F,0,College,Married,Less than $40K,Blue,40,3,1,2,1638.0,0,1638.0,0.75,1885,51,0.545,0.0
713193408,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,52,3,3,3,2533.0,2076,457.0,0.738,3816,75,0.829,0.82
